municipio;mes_nome;mortes_no_mes_municipio;ano;mes
DILERMANDO DE AGUIAR;outubro;0;2023;10.0
DOIS IRMAOS;outubro;8;2023;10.0
DOIS IRMAOS DAS MISSOES;outubro;2;2023;10.0
DOIS LAJEADOS;outubro;7;2023;10.0
DOM FELICIANO;outubro;5;2023;10.0
DOM PEDRO DE ALCANTARA;outubro;0;2023;10.0
DOM PEDRITO;outubro;30;2023;10.0
DONA FRANCISCA;outubro;1;2023;10.0
DOUTOR MAURICIO CARDOSO;outubro;0;2023;10.0
DOUTOR RICARDO;outubro;0;2023;10.0
ELDORADO DO SUL;outubro;8;2023;10.0
ENCANTADO;outubro;18;2023;10.0
ENCRUZILHADA DO SUL;outubro;21;2023;10.0
ENGENHO VELHO;outubro;0;2023;10.0
ENTRE-IJUIS;outubro;0;2023;10.0
ENTRE RIOS DO SUL;outubro;1;2023;10.0
EREBANGO;outubro;0;2023;10.0
ERECHIM;outubro;97;2023;10.0
ERNESTINA;outubro;0;2023;10.0
HERVAL;outubro;3;2023;10.0
ERVAL GRANDE;outubro;4;2023;10.0
ERVAL SECO;outubro;3;2023;10.0
ESMERALDA;outubro;1;2023;10.0
ESPERANCA DO SUL;outubro;2;2023;10.0
ESPUMOSO;outubro;12;2023;10.0
ESTACAO;outubro;3;2023;10.0
ESTANCIA VELHA;outubro;25;2023;10.0
ESTEIO;outubro;43;2023;10.0
ESTRELA;outubro;37;2023;10.0
ESTRELA VELHA;outubro;0;2023;10.0
EUGENIO DE CASTRO;outubro;0;2023;10.0
FAGUNDES VARELA;outubro;1;2023;10.0
FARROUPILHA;outubro;40;2023;10.0
FAXINAL DO SOTURNO;outubro;16;2023;10.0
FAXINALZINHO;outubro;2;2023;10.0
FAZENDA VILANOVA;outubro;2;2023;10.0
FELIZ;outubro;10;2023;10.0
FLORES DA CUNHA;outubro;15;2023;10.0
FLORIANO PEIXOTO;outubro;0;2023;10.0
FONTOURA XAVIER;outubro;4;2023;10.0
FORMIGUEIRO;outubro;5;2023;10.0
FORQUETINHA;outubro;1;2023;10.0
FORTALEZA DOS VALOS;outubro;2;2023;10.0
FREDERICO WESTPHALEN;outubro;16;2023;10.0
GARIBALDI;outubro;25;2023;10.0
GARRUCHOS;outubro;1;2023;10.0
GAURAMA;outubro;4;2023;10.0
GENERAL CAMARA;outubro;5;2023;10.0
GENTIL;outubro;0;2023;10.0
GETULIO VARGAS;outubro;17;2023;10.0
GIRUA;outubro;18;2023;10.0
GLORINHA;outubro;2;2023;10.0
GRAMADO;outubro;13;2023;10.0
GRAMADO DOS LOUREIROS;outubro;0;2023;10.0
GRAMADO XAVIER;outubro;0;2023;10.0
GRAVATAI;outubro;116;2023;10.0
GUABIJU;outubro;0;2023;10.0
GUAIBA;outubro;57;2023;10.0
GUAPORE;outubro;16;2023;10.0
GUARANI DAS MISSOES;outubro;10;2023;10.0
HARMONIA;outubro;1;2023;10.0
HERVEIRAS;outubro;0;2023;10.0
HORIZONTINA;outubro;12;2023;10.0
HULHA NEGRA;outubro;0;2023;10.0
HUMAITA;outubro;1;2023;10.0
IBARAMA;outubro;0;2023;10.0
IBIACA;outubro;2;2023;10.0
IBIRAIARAS;outubro;2;2023;10.0
IBIRAPUITA;outubro;0;2023;10.0
IBIRUBA;outubro;6;2023;10.0
IGREJINHA;outubro;14;2023;10.0
IJUI;outubro;96;2023;10.0
ILOPOLIS;outubro;7;2023;10.0
IMBE;outubro;9;2023;10.0
IMIGRANTE;outubro;2;2023;10.0
INDEPENDENCIA;outubro;2;2023;10.0
INHACORA;outubro;0;2023;10.0
IPE;outubro;1;2023;10.0
IPIRANGA DO SUL;outubro;0;2023;10.0
IRAI;outubro;9;2023;10.0
ITAARA;outubro;1;2023;10.0
ITACURUBI;outubro;1;2023;10.0
ITAPUCA;outubro;0;2023;10.0
ITAQUI;outubro;18;2023;10.0
ITATI;outubro;2;2023;10.0
ITATIBA DO SUL;outubro;2;2023;10.0
IVORA;outubro;3;2023;10.0
IVOTI;outubro;18;2023;10.0
JABOTICABA;outubro;2;2023;10.0
JACUIZINHO;outubro;0;2023;10.0
JACUTINGA;outubro;2;2023;10.0
JAGUARAO;outubro;20;2023;10.0
JAGUARI;outubro;7;2023;10.0
JAQUIRANA;outubro;2;2023;10.0
JARI;outubro;0;2023;10.0
JOIA;outubro;1;2023;10.0
JULIO DE CASTILHOS;outubro;6;2023;10.0
LAGOA BONITA DO SUL;outubro;0;2023;10.0
LAGOAO;outubro;3;2023;10.0
LAGOA VERMELHA;outubro;22;2023;10.0
LAJEADO;outubro;75;2023;10.0
LAJEADO DO BUGRE;outubro;0;2023;10.0
LAVRAS DO SUL;outubro;0;2023;10.0
LIBERATO SALZANO;outubro;1;2023;10.0
LINDOLFO COLLOR;outubro;1;2023;10.0
LINHA NOVA;outubro;1;2023;10.0
MACHADINHO;outubro;1;2023;10.0
MACAMBARA;outubro;1;2023;10.0
MAMPITUBA;outubro;0;2023;10.0
MAQUINE;outubro;5;2023;10.0
MARATA;outubro;1;2023;10.0
MARAU;outubro;12;2023;10.0
MARCELINO RAMOS;outubro;2;2023;10.0
MARIANA PIMENTEL;outubro;2;2023;10.0
MARIANO MORO;outubro;0;2023;10.0
MARQUES DE SOUZA;outubro;5;2023;10.0
MATA;outubro;2;2023;10.0
MATO CASTELHANO;outubro;0;2023;10.0
MATO LEITAO;outubro;1;2023;10.0
MATO QUEIMADO;outubro;0;2023;10.0
MAXIMILIANO DE ALMEIDA;outubro;1;2023;10.0
MINAS DO LEAO;outubro;2;2023;10.0
MIRAGUAI;outubro;3;2023;10.0
MONTAURI;outubro;1;2023;10.0
MONTE ALEGRE DOS CAMPOS;outubro;1;2023;10.0
MONTE BELO DO SUL;outubro;0;2023;10.0
MONTENEGRO;outubro;57;2023;10.0
MORMACO;outubro;0;2023;10.0
MORRINHOS DO SUL;outubro;1;2023;10.0
MORRO REDONDO;outubro;2;2023;10.0
MORRO REUTER;outubro;4;2023;10.0
MOSTARDAS;outubro;14;2023;10.0
MUCUM;outubro;3;2023;10.0
MUITOS CAPOES;outubro;0;2023;10.0
MULITERNO;outubro;0;2023;10.0
NAO-ME-TOQUE;outubro;13;2023;10.0
NICOLAU VERGUEIRO;outubro;0;2023;10.0
NONOAI;outubro;9;2023;10.0
NOVA ALVORADA;outubro;2;2023;10.0
NOVA ARACA;outubro;1;2023;10.0
NOVA BASSANO;outubro;7;2023;10.0
NOVA BOA VISTA;outubro;3;2023;10.0
NOVA BRESCIA;outubro;2;2023;10.0
NOVA CANDELARIA;outubro;1;2023;10.0
NOVA ESPERANCA DO SUL;outubro;1;2023;10.0
NOVA HARTZ;outubro;1;2023;10.0
NOVA PADUA;outubro;0;2023;10.0
NOVA PALMA;outubro;2;2023;10.0
NOVA PETROPOLIS;outubro;17;2023;10.0
NOVA PRATA;outubro;16;2023;10.0
NOVA RAMADA;outubro;0;2023;10.0
NOVA ROMA DO SUL;outubro;0;2023;10.0
NOVA SANTA RITA;outubro;3;2023;10.0
NOVO CABRAIS;outubro;2;2023;10.0
NOVO HAMBURGO;outubro;164;2023;10.0
NOVO MACHADO;outubro;3;2023;10.0
NOVO TIRADENTES;outubro;1;2023;10.0
NOVO XINGU;outubro;0;2023;10.0
NOVO BARREIRO;outubro;1;2023;10.0
OSORIO;outubro;37;2023;10.0
PAIM FILHO;outubro;6;2023;10.0
PALMARES DO SUL;outubro;11;2023;10.0
PALMEIRA DAS MISSOES;outubro;29;2023;10.0
