municipio;mes;ano;vitimas_homicidio_no_mes_municipio
CACIQUE DOBLE;janeiro;2023;0
CACIQUE DOBLE;fevereiro;2023;0
CACIQUE DOBLE;marco;2023;1
CACIQUE DOBLE;abril;2023;0
CACIQUE DOBLE;maio;2023;0
CACIQUE DOBLE;junho;2023;0
CACIQUE DOBLE;julho;2023;0
CACIQUE DOBLE;agosto;2023;0
CACIQUE DOBLE;setembro;2023;0
CACIQUE DOBLE;outubro;2023;5
CACIQUE DOBLE;novembro;2023;0
CACIQUE DOBLE;dezembro;2023;0
CAIBATE;janeiro;2023;2
CAIBATE;fevereiro;2023;0
CAIBATE;marco;2023;0
CAIBATE;abril;2023;0
CAIBATE;maio;2023;0
CAIBATE;junho;2023;0
CAIBATE;julho;2023;0
CAIBATE;agosto;2023;0
CAIBATE;setembro;2023;0
CAIBATE;outubro;2023;0
CAIBATE;novembro;2023;0
CAIBATE;dezembro;2023;0
CAICARA;janeiro;2023;0
CAICARA;fevereiro;2023;0
CAICARA;marco;2023;0
CAICARA;abril;2023;0
CAICARA;maio;2023;0
CAICARA;junho;2023;0
CAICARA;julho;2023;0
CAICARA;agosto;2023;0
CAICARA;setembro;2023;0
CAICARA;outubro;2023;0
CAICARA;novembro;2023;0
CAICARA;dezembro;2023;0
CAMAQUA;janeiro;2023;0
CAMAQUA;fevereiro;2023;2
CAMAQUA;marco;2023;1
CAMAQUA;abril;2023;1
CAMAQUA;maio;2023;0
CAMAQUA;junho;2023;0
CAMAQUA;julho;2023;0
CAMAQUA;agosto;2023;1
CAMAQUA;setembro;2023;0
CAMAQUA;outubro;2023;1
CAMAQUA;novembro;2023;2
CAMAQUA;dezembro;2023;1
CAMARGO;janeiro;2023;0
CAMARGO;fevereiro;2023;0
CAMARGO;marco;2023;0
CAMARGO;abril;2023;0
CAMARGO;maio;2023;0
CAMARGO;junho;2023;0
CAMARGO;julho;2023;0
CAMARGO;agosto;2023;0
CAMARGO;setembro;2023;1
CAMARGO;outubro;2023;0
CAMARGO;novembro;2023;0
CAMARGO;dezembro;2023;0
CAMBARA DO SUL;janeiro;2023;0
CAMBARA DO SUL;fevereiro;2023;1
CAMBARA DO SUL;marco;2023;0
CAMBARA DO SUL;abril;2023;0
CAMBARA DO SUL;maio;2023;0
CAMBARA DO SUL;junho;2023;0
CAMBARA DO SUL;julho;2023;0
CAMBARA DO SUL;agosto;2023;0
CAMBARA DO SUL;setembro;2023;0
CAMBARA DO SUL;outubro;2023;0
CAMBARA DO SUL;novembro;2023;0
CAMBARA DO SUL;dezembro;2023;0
CAMPESTRE DA SERRA;janeiro;2023;0
CAMPESTRE DA SERRA;fevereiro;2023;0
CAMPESTRE DA SERRA;marco;2023;0
CAMPESTRE DA SERRA;abril;2023;0
CAMPESTRE DA SERRA;maio;2023;0
CAMPESTRE DA SERRA;junho;2023;0
CAMPESTRE DA SERRA;julho;2023;0
CAMPESTRE DA SERRA;agosto;2023;0
CAMPESTRE DA SERRA;setembro;2023;0
CAMPESTRE DA SERRA;outubro;2023;0
CAMPESTRE DA SERRA;novembro;2023;0
CAMPESTRE DA SERRA;dezembro;2023;0
CAMPINA DAS MISSOES;janeiro;2023;0
CAMPINA DAS MISSOES;fevereiro;2023;0
CAMPINA DAS MISSOES;marco;2023;0
CAMPINA DAS MISSOES;abril;2023;0
CAMPINA DAS MISSOES;maio;2023;0
CAMPINA DAS MISSOES;junho;2023;0
CAMPINA DAS MISSOES;julho;2023;0
CAMPINA DAS MISSOES;agosto;2023;0
CAMPINA DAS MISSOES;setembro;2023;0
CAMPINA DAS MISSOES;outubro;2023;0
CAMPINA DAS MISSOES;novembro;2023;0
CAMPINA DAS MISSOES;dezembro;2023;0
CAMPINAS DO SUL;janeiro;2023;0
CAMPINAS DO SUL;fevereiro;2023;0
CAMPINAS DO SUL;marco;2023;0
CAMPINAS DO SUL;abril;2023;0
CAMPINAS DO SUL;maio;2023;0
CAMPINAS DO SUL;junho;2023;0
CAMPINAS DO SUL;julho;2023;0
CAMPINAS DO SUL;agosto;2023;0
CAMPINAS DO SUL;setembro;2023;0
CAMPINAS DO SUL;outubro;2023;0
CAMPINAS DO SUL;novembro;2023;0
CAMPINAS DO SUL;dezembro;2023;0
CAMPO BOM;janeiro;2023;0
CAMPO BOM;fevereiro;2023;0
CAMPO BOM;marco;2023;1
CAMPO BOM;abril;2023;0
CAMPO BOM;maio;2023;0
CAMPO BOM;junho;2023;1
CAMPO BOM;julho;2023;1
CAMPO BOM;agosto;2023;0
CAMPO BOM;setembro;2023;0
CAMPO BOM;outubro;2023;0
CAMPO BOM;novembro;2023;0
CAMPO BOM;dezembro;2023;0
CAMPO NOVO;janeiro;2023;0
CAMPO NOVO;fevereiro;2023;0
CAMPO NOVO;marco;2023;0
CAMPO NOVO;abril;2023;0
CAMPO NOVO;maio;2023;0
CAMPO NOVO;junho;2023;0
CAMPO NOVO;julho;2023;0
CAMPO NOVO;agosto;2023;0
CAMPO NOVO;setembro;2023;0
CAMPO NOVO;outubro;2023;0
CAMPO NOVO;novembro;2023;1
CAMPO NOVO;dezembro;2023;0
CAMPOS BORGES;janeiro;2023;0
CAMPOS BORGES;fevereiro;2023;0
CAMPOS BORGES;marco;2023;0
CAMPOS BORGES;abril;2023;0
CAMPOS BORGES;maio;2023;0
CAMPOS BORGES;junho;2023;0
CAMPOS BORGES;julho;2023;0
CAMPOS BORGES;agosto;2023;0
CAMPOS BORGES;setembro;2023;0
CAMPOS BORGES;outubro;2023;0
CAMPOS BORGES;novembro;2023;0
CAMPOS BORGES;dezembro;2023;0
CANDELARIA;janeiro;2023;0
CANDELARIA;fevereiro;2023;0
CANDELARIA;marco;2023;0
CANDELARIA;abril;2023;0
CANDELARIA;maio;2023;1
CANDELARIA;junho;2023;0
CANDELARIA;julho;2023;0
CANDELARIA;agosto;2023;0
CANDELARIA;setembro;2023;0
CANDELARIA;outubro;2023;0
CANDELARIA;novembro;2023;1
CANDELARIA;dezembro;2023;1
CANDIOTA;janeiro;2023;0
CANDIOTA;fevereiro;2023;1
CANDIOTA;marco;2023;0
CANDIOTA;abril;2023;0
CANDIOTA;maio;2023;0
CANDIOTA;junho;2023;0
CANDIOTA;julho;2023;0
CANDIOTA;agosto;2023;0
CANDIOTA;setembro;2023;1
CANDIOTA;outubro;2023;0
CANDIOTA;novembro;2023;2
CANDIOTA;dezembro;2023;0
CANELA;janeiro;2023;1
CANELA;fevereiro;2023;1
CANELA;marco;2023;0
CANELA;abril;2023;0
CANELA;maio;2023;1
CANELA;junho;2023;1
CANELA;julho;2023;1
CANELA;agosto;2023;1
CANELA;setembro;2023;3
CANELA;outubro;2023;2
CANELA;novembro;2023;1
CANELA;dezembro;2023;2
CANGUCU;janeiro;2023;1
CANGUCU;fevereiro;2023;1
CANGUCU;marco;2023;2
CANGUCU;abril;2023;0
CANGUCU;maio;2023;2
CANGUCU;junho;2023;0
CANGUCU;julho;2023;1
CANGUCU;agosto;2023;0
CANGUCU;setembro;2023;0
CANGUCU;outubro;2023;1
CANGUCU;novembro;2023;0
CANGUCU;dezembro;2023;0
CANOAS;janeiro;2023;9
CANOAS;fevereiro;2023;7
CANOAS;marco;2023;3
CANOAS;abril;2023;4
CANOAS;maio;2023;4
CANOAS;junho;2023;3
CANOAS;julho;2023;7
CANOAS;agosto;2023;10
CANOAS;setembro;2023;12
CANOAS;outubro;2023;5
CANOAS;novembro;2023;2
CANOAS;dezembro;2023;7
CANUDOS DO VALE;janeiro;2023;0
CANUDOS DO VALE;fevereiro;2023;0
CANUDOS DO VALE;marco;2023;0
CANUDOS DO VALE;abril;2023;0
CANUDOS DO VALE;maio;2023;0
CANUDOS DO VALE;junho;2023;0
CANUDOS DO VALE;julho;2023;0
CANUDOS DO VALE;agosto;2023;0
CANUDOS DO VALE;setembro;2023;0
CANUDOS DO VALE;outubro;2023;0
CANUDOS DO VALE;novembro;2023;0
CANUDOS DO VALE;dezembro;2023;0
CAPELA DE SANTANA;janeiro;2023;0
CAPELA DE SANTANA;fevereiro;2023;0
CAPELA DE SANTANA;marco;2023;0
CAPELA DE SANTANA;abril;2023;0
CAPELA DE SANTANA;maio;2023;0
CAPELA DE SANTANA;junho;2023;1
CAPELA DE SANTANA;julho;2023;0
CAPELA DE SANTANA;agosto;2023;0
CAPELA DE SANTANA;setembro;2023;0
CAPELA DE SANTANA;outubro;2023;2
CAPELA DE SANTANA;novembro;2023;0
CAPELA DE SANTANA;dezembro;2023;0
CAPITAO;janeiro;2023;0
CAPITAO;fevereiro;2023;0
CAPITAO;marco;2023;0
CAPITAO;abril;2023;0
CAPITAO;maio;2023;0
CAPITAO;junho;2023;0
CAPITAO;julho;2023;0
CAPITAO;agosto;2023;0
CAPITAO;setembro;2023;0
CAPITAO;outubro;2023;0
CAPITAO;novembro;2023;0
CAPITAO;dezembro;2023;0
CAPIVARI DO SUL;janeiro;2023;0
CAPIVARI DO SUL;fevereiro;2023;0
CAPIVARI DO SUL;marco;2023;0
CAPIVARI DO SUL;abril;2023;1
CAPIVARI DO SUL;maio;2023;1
CAPIVARI DO SUL;junho;2023;0
CAPIVARI DO SUL;julho;2023;0
CAPIVARI DO SUL;agosto;2023;0
CAPIVARI DO SUL;setembro;2023;0
CAPIVARI DO SUL;outubro;2023;0
CAPIVARI DO SUL;novembro;2023;0
CAPIVARI DO SUL;dezembro;2023;0
CAPAO BONITO DO SUL;janeiro;2023;0
CAPAO BONITO DO SUL;fevereiro;2023;0
CAPAO BONITO DO SUL;marco;2023;0
CAPAO BONITO DO SUL;abril;2023;0
CAPAO BONITO DO SUL;maio;2023;0
CAPAO BONITO DO SUL;junho;2023;0
CAPAO BONITO DO SUL;julho;2023;0
CAPAO BONITO DO SUL;agosto;2023;0
CAPAO BONITO DO SUL;setembro;2023;0
CAPAO BONITO DO SUL;outubro;2023;0
CAPAO BONITO DO SUL;novembro;2023;0
CAPAO BONITO DO SUL;dezembro;2023;3
CAPAO DA CANOA;janeiro;2023;3
CAPAO DA CANOA;fevereiro;2023;1
CAPAO DA CANOA;marco;2023;3
CAPAO DA CANOA;abril;2023;3
CAPAO DA CANOA;maio;2023;0
CAPAO DA CANOA;junho;2023;2
CAPAO DA CANOA;julho;2023;0
CAPAO DA CANOA;agosto;2023;0
CAPAO DA CANOA;setembro;2023;0
CAPAO DA CANOA;outubro;2023;1
CAPAO DA CANOA;novembro;2023;1
CAPAO DA CANOA;dezembro;2023;1
CAPAO DO CIPO;janeiro;2023;1
CAPAO DO CIPO;fevereiro;2023;0
CAPAO DO CIPO;marco;2023;0
CAPAO DO CIPO;abril;2023;0
CAPAO DO CIPO;maio;2023;0
CAPAO DO CIPO;junho;2023;0
CAPAO DO CIPO;julho;2023;0
CAPAO DO CIPO;agosto;2023;0
CAPAO DO CIPO;setembro;2023;0
CAPAO DO CIPO;outubro;2023;0
CAPAO DO CIPO;novembro;2023;0
CAPAO DO CIPO;dezembro;2023;0
CAPAO DO LEAO;janeiro;2023;0
CAPAO DO LEAO;fevereiro;2023;0
CAPAO DO LEAO;marco;2023;0
CAPAO DO LEAO;abril;2023;1
CAPAO DO LEAO;maio;2023;0
CAPAO DO LEAO;junho;2023;0
CAPAO DO LEAO;julho;2023;1
CAPAO DO LEAO;agosto;2023;0
CAPAO DO LEAO;setembro;2023;0
CAPAO DO LEAO;outubro;2023;0
CAPAO DO LEAO;novembro;2023;0
CAPAO DO LEAO;dezembro;2023;0
CARAZINHO;janeiro;2023;0
CARAZINHO;fevereiro;2023;4
CARAZINHO;marco;2023;4
CARAZINHO;abril;2023;3
CARAZINHO;maio;2023;2
CARAZINHO;junho;2023;2
CARAZINHO;julho;2023;4
CARAZINHO;agosto;2023;3
CARAZINHO;setembro;2023;4
CARAZINHO;outubro;2023;0
CARAZINHO;novembro;2023;0
CARAZINHO;dezembro;2023;2
CARAA;janeiro;2023;0
CARAA;fevereiro;2023;0
CARAA;marco;2023;0
CARAA;abril;2023;0
CARAA;maio;2023;0
CARAA;junho;2023;0
CARAA;julho;2023;0
CARAA;agosto;2023;0
CARAA;setembro;2023;0
CARAA;outubro;2023;0
CARAA;novembro;2023;0
CARAA;dezembro;2023;0
CARLOS BARBOSA;janeiro;2023;0
CARLOS BARBOSA;fevereiro;2023;0
CARLOS BARBOSA;marco;2023;3
CARLOS BARBOSA;abril;2023;0
CARLOS BARBOSA;maio;2023;0
CARLOS BARBOSA;junho;2023;0
CARLOS BARBOSA;julho;2023;0
CARLOS BARBOSA;agosto;2023;2
CARLOS BARBOSA;setembro;2023;0
CARLOS BARBOSA;outubro;2023;0
CARLOS BARBOSA;novembro;2023;0
CARLOS BARBOSA;dezembro;2023;0
CARLOS GOMES;janeiro;2023;0
CARLOS GOMES;fevereiro;2023;0
CARLOS GOMES;marco;2023;0
CARLOS GOMES;abril;2023;0
CARLOS GOMES;maio;2023;0
CARLOS GOMES;junho;2023;0
CARLOS GOMES;julho;2023;0
CARLOS GOMES;agosto;2023;0
CARLOS GOMES;setembro;2023;0
CARLOS GOMES;outubro;2023;0
CARLOS GOMES;novembro;2023;0
CARLOS GOMES;dezembro;2023;0
CASCA;janeiro;2023;0
CASCA;fevereiro;2023;0
CASCA;marco;2023;1
CASCA;abril;2023;0
CASCA;maio;2023;5
CASCA;junho;2023;0
CASCA;julho;2023;0
CASCA;agosto;2023;0
CASCA;setembro;2023;0
CASCA;outubro;2023;0
CASCA;novembro;2023;0
CASCA;dezembro;2023;0
CASEIROS;janeiro;2023;0
CASEIROS;fevereiro;2023;0
CASEIROS;marco;2023;0
CASEIROS;abril;2023;0
CASEIROS;maio;2023;0
CASEIROS;junho;2023;0
CASEIROS;julho;2023;0
CASEIROS;agosto;2023;0
CASEIROS;setembro;2023;0
CASEIROS;outubro;2023;0
CASEIROS;novembro;2023;1
CASEIROS;dezembro;2023;0
CATUIPE;janeiro;2023;0
CATUIPE;fevereiro;2023;0
CATUIPE;marco;2023;0
CATUIPE;abril;2023;0
CATUIPE;maio;2023;0
CATUIPE;junho;2023;0
CATUIPE;julho;2023;0
CATUIPE;agosto;2023;0
CATUIPE;setembro;2023;0
CATUIPE;outubro;2023;0
CATUIPE;novembro;2023;0
CATUIPE;dezembro;2023;0
CAXIAS DO SUL;janeiro;2023;8
CAXIAS DO SUL;fevereiro;2023;18
CAXIAS DO SUL;marco;2023;14
CAXIAS DO SUL;abril;2023;7
CAXIAS DO SUL;maio;2023;18
CAXIAS DO SUL;junho;2023;11
CAXIAS DO SUL;julho;2023;8
CAXIAS DO SUL;agosto;2023;5
CAXIAS DO SUL;setembro;2023;12
CAXIAS DO SUL;outubro;2023;10
CAXIAS DO SUL;novembro;2023;7
CAXIAS DO SUL;dezembro;2023;14
CACAPAVA DO SUL;janeiro;2023;0
CACAPAVA DO SUL;fevereiro;2023;0
CACAPAVA DO SUL;marco;2023;0
CACAPAVA DO SUL;abril;2023;5
CACAPAVA DO SUL;maio;2023;0
CACAPAVA DO SUL;junho;2023;1
CACAPAVA DO SUL;julho;2023;0
CACAPAVA DO SUL;agosto;2023;3
CACAPAVA DO SUL;setembro;2023;0
CACAPAVA DO SUL;outubro;2023;0
CACAPAVA DO SUL;novembro;2023;1
CACAPAVA DO SUL;dezembro;2023;1
CENTENARIO;janeiro;2023;0
CENTENARIO;fevereiro;2023;0
CENTENARIO;marco;2023;0
CENTENARIO;abril;2023;0
CENTENARIO;maio;2023;0
CENTENARIO;junho;2023;0
CENTENARIO;julho;2023;0
CENTENARIO;agosto;2023;0
CENTENARIO;setembro;2023;0
CENTENARIO;outubro;2023;0
CENTENARIO;novembro;2023;0
CENTENARIO;dezembro;2023;0
CERRITO;janeiro;2023;0
CERRITO;fevereiro;2023;0
CERRITO;marco;2023;0
CERRITO;abril;2023;0
CERRITO;maio;2023;0
CERRITO;junho;2023;0
CERRITO;julho;2023;0
CERRITO;agosto;2023;0
CERRITO;setembro;2023;0
CERRITO;outubro;2023;0
CERRITO;novembro;2023;0
CERRITO;dezembro;2023;0
CERRO BRANCO;janeiro;2023;0
CERRO BRANCO;fevereiro;2023;0
CERRO BRANCO;marco;2023;0
CERRO BRANCO;abril;2023;0
CERRO BRANCO;maio;2023;0
CERRO BRANCO;junho;2023;0
CERRO BRANCO;julho;2023;0
CERRO BRANCO;agosto;2023;0
CERRO BRANCO;setembro;2023;0
CERRO BRANCO;outubro;2023;0
CERRO BRANCO;novembro;2023;0
CERRO BRANCO;dezembro;2023;0
CERRO GRANDE;janeiro;2023;1
CERRO GRANDE;fevereiro;2023;0
CERRO GRANDE;marco;2023;0
CERRO GRANDE;abril;2023;0
CERRO GRANDE;maio;2023;0
CERRO GRANDE;junho;2023;0
CERRO GRANDE;julho;2023;0
CERRO GRANDE;agosto;2023;0
CERRO GRANDE;setembro;2023;0
CERRO GRANDE;outubro;2023;0
CERRO GRANDE;novembro;2023;0
CERRO GRANDE;dezembro;2023;0
CERRO GRANDE DO SUL;janeiro;2023;1
CERRO GRANDE DO SUL;fevereiro;2023;0
CERRO GRANDE DO SUL;marco;2023;0
CERRO GRANDE DO SUL;abril;2023;0
CERRO GRANDE DO SUL;maio;2023;0
CERRO GRANDE DO SUL;junho;2023;0
CERRO GRANDE DO SUL;julho;2023;0
CERRO GRANDE DO SUL;agosto;2023;0
CERRO GRANDE DO SUL;setembro;2023;0
CERRO GRANDE DO SUL;outubro;2023;0
CERRO GRANDE DO SUL;novembro;2023;0
CERRO GRANDE DO SUL;dezembro;2023;1
CERRO LARGO;janeiro;2023;0
CERRO LARGO;fevereiro;2023;0
CERRO LARGO;marco;2023;2
CERRO LARGO;abril;2023;0
CERRO LARGO;maio;2023;0
CERRO LARGO;junho;2023;0
CERRO LARGO;julho;2023;2
CERRO LARGO;agosto;2023;0
CERRO LARGO;setembro;2023;0
CERRO LARGO;outubro;2023;0
CERRO LARGO;novembro;2023;0
CERRO LARGO;dezembro;2023;1
CHAPADA;janeiro;2023;0
CHAPADA;fevereiro;2023;0
CHAPADA;marco;2023;0
CHAPADA;abril;2023;0
CHAPADA;maio;2023;0
CHAPADA;junho;2023;0
CHAPADA;julho;2023;0
CHAPADA;agosto;2023;0
CHAPADA;setembro;2023;0
CHAPADA;outubro;2023;0
CHAPADA;novembro;2023;0
CHAPADA;dezembro;2023;0
CHARQUEADAS;janeiro;2023;0
CHARQUEADAS;fevereiro;2023;1
CHARQUEADAS;marco;2023;0
CHARQUEADAS;abril;2023;0
CHARQUEADAS;maio;2023;0
CHARQUEADAS;junho;2023;0
CHARQUEADAS;julho;2023;1
CHARQUEADAS;agosto;2023;0
CHARQUEADAS;setembro;2023;0
CHARQUEADAS;outubro;2023;0
CHARQUEADAS;novembro;2023;0
CHARQUEADAS;dezembro;2023;0
CHARRUA;janeiro;2023;0
CHARRUA;fevereiro;2023;0
CHARRUA;marco;2023;0
CHARRUA;abril;2023;0
CHARRUA;maio;2023;0
CHARRUA;junho;2023;0
CHARRUA;julho;2023;0
CHARRUA;agosto;2023;0
CHARRUA;setembro;2023;0
CHARRUA;outubro;2023;0
CHARRUA;novembro;2023;0
CHARRUA;dezembro;2023;0
CHIAPETTA;janeiro;2023;0
CHIAPETTA;fevereiro;2023;0
CHIAPETTA;marco;2023;0
CHIAPETTA;abril;2023;0
CHIAPETTA;maio;2023;0
CHIAPETTA;junho;2023;0
CHIAPETTA;julho;2023;0
CHIAPETTA;agosto;2023;0
CHIAPETTA;setembro;2023;0
CHIAPETTA;outubro;2023;0
CHIAPETTA;novembro;2023;0
CHIAPETTA;dezembro;2023;0
CHUVISCA;janeiro;2023;0
CHUVISCA;fevereiro;2023;0
CHUVISCA;marco;2023;0
CHUVISCA;abril;2023;0
CHUVISCA;maio;2023;0
CHUVISCA;junho;2023;0
CHUVISCA;julho;2023;0
CHUVISCA;agosto;2023;0
CHUVISCA;setembro;2023;0
CHUVISCA;outubro;2023;0
CHUVISCA;novembro;2023;0
CHUVISCA;dezembro;2023;0
CHUI;janeiro;2023;0
CHUI;fevereiro;2023;0
CHUI;marco;2023;1
CHUI;abril;2023;0
CHUI;maio;2023;0
CHUI;junho;2023;0
CHUI;julho;2023;0
CHUI;agosto;2023;1
CHUI;setembro;2023;0
CHUI;outubro;2023;0
CHUI;novembro;2023;0
CHUI;dezembro;2023;0
CIDREIRA;janeiro;2023;0
CIDREIRA;fevereiro;2023;1
CIDREIRA;marco;2023;2
CIDREIRA;abril;2023;0
CIDREIRA;maio;2023;0
CIDREIRA;junho;2023;1
CIDREIRA;julho;2023;0
CIDREIRA;agosto;2023;5
CIDREIRA;setembro;2023;2
CIDREIRA;outubro;2023;1
CIDREIRA;novembro;2023;0
CIDREIRA;dezembro;2023;0
CIRIACO;janeiro;2023;0
CIRIACO;fevereiro;2023;0
CIRIACO;marco;2023;0
CIRIACO;abril;2023;0
CIRIACO;maio;2023;0
CIRIACO;junho;2023;0
CIRIACO;julho;2023;0
CIRIACO;agosto;2023;0
CIRIACO;setembro;2023;0
CIRIACO;outubro;2023;0
CIRIACO;novembro;2023;0
CIRIACO;dezembro;2023;0
COLINAS;janeiro;2023;0
COLINAS;fevereiro;2023;0
COLINAS;marco;2023;0
COLINAS;abril;2023;0
COLINAS;maio;2023;0
COLINAS;junho;2023;0
COLINAS;julho;2023;0
COLINAS;agosto;2023;0
COLINAS;setembro;2023;0
COLINAS;outubro;2023;0
COLINAS;novembro;2023;0
COLINAS;dezembro;2023;0
COLORADO;janeiro;2023;0
COLORADO;fevereiro;2023;0
COLORADO;marco;2023;0
COLORADO;abril;2023;0
COLORADO;maio;2023;0
COLORADO;junho;2023;0
COLORADO;julho;2023;0
COLORADO;agosto;2023;0
COLORADO;setembro;2023;0
COLORADO;outubro;2023;0
COLORADO;novembro;2023;0
COLORADO;dezembro;2023;0
CONDOR;janeiro;2023;0
CONDOR;fevereiro;2023;0
CONDOR;marco;2023;0
CONDOR;abril;2023;0
CONDOR;maio;2023;0
CONDOR;junho;2023;0
CONDOR;julho;2023;0
CONDOR;agosto;2023;0
CONDOR;setembro;2023;0
CONDOR;outubro;2023;0
CONDOR;novembro;2023;0
CONDOR;dezembro;2023;0
CONSTANTINA;janeiro;2023;0
CONSTANTINA;fevereiro;2023;0
CONSTANTINA;marco;2023;0
CONSTANTINA;abril;2023;1
CONSTANTINA;maio;2023;0
CONSTANTINA;junho;2023;0
CONSTANTINA;julho;2023;0
CONSTANTINA;agosto;2023;0
CONSTANTINA;setembro;2023;0
CONSTANTINA;outubro;2023;0
CONSTANTINA;novembro;2023;0
CONSTANTINA;dezembro;2023;0
COQUEIRO BAIXO;janeiro;2023;0
COQUEIRO BAIXO;fevereiro;2023;0
COQUEIRO BAIXO;marco;2023;0
COQUEIRO BAIXO;abril;2023;0
COQUEIRO BAIXO;maio;2023;0
COQUEIRO BAIXO;junho;2023;0
COQUEIRO BAIXO;julho;2023;0
COQUEIRO BAIXO;agosto;2023;0
COQUEIRO BAIXO;setembro;2023;0
COQUEIRO BAIXO;outubro;2023;0
COQUEIRO BAIXO;novembro;2023;0
COQUEIRO BAIXO;dezembro;2023;0
COQUEIROS DO SUL;janeiro;2023;0
COQUEIROS DO SUL;fevereiro;2023;0
COQUEIROS DO SUL;marco;2023;0
COQUEIROS DO SUL;abril;2023;0
COQUEIROS DO SUL;maio;2023;0
COQUEIROS DO SUL;junho;2023;0
COQUEIROS DO SUL;julho;2023;0
COQUEIROS DO SUL;agosto;2023;0
COQUEIROS DO SUL;setembro;2023;0
COQUEIROS DO SUL;outubro;2023;0
COQUEIROS DO SUL;novembro;2023;0
COQUEIROS DO SUL;dezembro;2023;0
CORONEL BARROS;janeiro;2023;0
CORONEL BARROS;fevereiro;2023;0
CORONEL BARROS;marco;2023;0
CORONEL BARROS;abril;2023;0
CORONEL BARROS;maio;2023;0
CORONEL BARROS;junho;2023;0
CORONEL BARROS;julho;2023;0
CORONEL BARROS;agosto;2023;0
CORONEL BARROS;setembro;2023;0
CORONEL BARROS;outubro;2023;0
CORONEL BARROS;novembro;2023;0
CORONEL BARROS;dezembro;2023;0
CORONEL BICACO;janeiro;2023;0
CORONEL BICACO;fevereiro;2023;0
CORONEL BICACO;marco;2023;0
CORONEL BICACO;abril;2023;0
CORONEL BICACO;maio;2023;0
CORONEL BICACO;junho;2023;0
CORONEL BICACO;julho;2023;0
CORONEL BICACO;agosto;2023;0
CORONEL BICACO;setembro;2023;0
CORONEL BICACO;outubro;2023;0
CORONEL BICACO;novembro;2023;0
CORONEL BICACO;dezembro;2023;1
CORONEL PILAR;janeiro;2023;0
CORONEL PILAR;fevereiro;2023;0
CORONEL PILAR;marco;2023;0
CORONEL PILAR;abril;2023;0
CORONEL PILAR;maio;2023;0
CORONEL PILAR;junho;2023;0
CORONEL PILAR;julho;2023;0
CORONEL PILAR;agosto;2023;0
CORONEL PILAR;setembro;2023;0
CORONEL PILAR;outubro;2023;0
CORONEL PILAR;novembro;2023;0
CORONEL PILAR;dezembro;2023;0
COTIPORA;janeiro;2023;0
COTIPORA;fevereiro;2023;0
COTIPORA;marco;2023;0
COTIPORA;abril;2023;0
COTIPORA;maio;2023;0
COTIPORA;junho;2023;0
COTIPORA;julho;2023;0
COTIPORA;agosto;2023;0
COTIPORA;setembro;2023;0
COTIPORA;outubro;2023;0
COTIPORA;novembro;2023;0
COTIPORA;dezembro;2023;0
COXILHA;janeiro;2023;0
COXILHA;fevereiro;2023;0
COXILHA;marco;2023;0
COXILHA;abril;2023;0
COXILHA;maio;2023;0
COXILHA;junho;2023;0
COXILHA;julho;2023;0
COXILHA;agosto;2023;0
COXILHA;setembro;2023;0
COXILHA;outubro;2023;0
COXILHA;novembro;2023;0
COXILHA;dezembro;2023;0
CRISSIUMAL;janeiro;2023;0
CRISSIUMAL;fevereiro;2023;0
CRISSIUMAL;marco;2023;0
CRISSIUMAL;abril;2023;0
CRISSIUMAL;maio;2023;0
CRISSIUMAL;junho;2023;0
CRISSIUMAL;julho;2023;1
CRISSIUMAL;agosto;2023;0
CRISSIUMAL;setembro;2023;0
CRISSIUMAL;outubro;2023;0
CRISSIUMAL;novembro;2023;0
CRISSIUMAL;dezembro;2023;0
CRISTAL;janeiro;2023;0
CRISTAL;fevereiro;2023;0
CRISTAL;marco;2023;0
CRISTAL;abril;2023;0
CRISTAL;maio;2023;0
CRISTAL;junho;2023;0
CRISTAL;julho;2023;0
CRISTAL;agosto;2023;0
CRISTAL;setembro;2023;1
CRISTAL;outubro;2023;0
CRISTAL;novembro;2023;0
CRISTAL;dezembro;2023;1
CRISTAL DO SUL;janeiro;2023;0
CRISTAL DO SUL;fevereiro;2023;0
CRISTAL DO SUL;marco;2023;0
CRISTAL DO SUL;abril;2023;0
CRISTAL DO SUL;maio;2023;0
CRISTAL DO SUL;junho;2023;0
CRISTAL DO SUL;julho;2023;0
CRISTAL DO SUL;agosto;2023;0
CRISTAL DO SUL;setembro;2023;0
CRISTAL DO SUL;outubro;2023;0
CRISTAL DO SUL;novembro;2023;0
CRISTAL DO SUL;dezembro;2023;0
CRUZ ALTA;janeiro;2023;2
CRUZ ALTA;fevereiro;2023;2
CRUZ ALTA;marco;2023;0
CRUZ ALTA;abril;2023;6
CRUZ ALTA;maio;2023;0
CRUZ ALTA;junho;2023;0
CRUZ ALTA;julho;2023;5
CRUZ ALTA;agosto;2023;0
CRUZ ALTA;setembro;2023;0
CRUZ ALTA;outubro;2023;2
CRUZ ALTA;novembro;2023;1
CRUZ ALTA;dezembro;2023;4
CRUZALTENSE;janeiro;2023;0
CRUZALTENSE;fevereiro;2023;0
CRUZALTENSE;marco;2023;0
CRUZALTENSE;abril;2023;0
CRUZALTENSE;maio;2023;0
CRUZALTENSE;junho;2023;0
CRUZALTENSE;julho;2023;0
CRUZALTENSE;agosto;2023;0
CRUZALTENSE;setembro;2023;0
